CarPark,Category,Saturday_Rate,Sunday_PublicHoliday_Rate,WeekDays_Rate_1,WeekDays_Rate_2,_id,address,car_park_basement,car_park_decks,car_park_no,car_park_type,coordinates,free_parking,gantry_height,geometries,lat,lon,name,night_parking,parkingSystem,ppCode,ppName,rate,rateRange,schedules,short_term_parking,source,type,type_of_parking_system,x_coord,y_coord
Orchard Towers,Orchard Area,Same as wkdays,7am-1.59pm: $9 per entry. 2am-6.59pm: $9 per entry,7am-5.59pm: $5 per hr,6pm-1.59am: $9 per entry. After 2am: $9 per entry,,,,,,,"[103.829209150166, 1.3069763]",,,,1.3069763,103.829209150166,,,,,,,,,,,Point,,,
orchardgateway,Orchard Area,$4.80 1st 2½ hrs or part thereof; $1.80 for sub. ½ hr or part thereof.,Same as Saturday,12am-5.59pm: $3 for 1st 1½ hrs or part thereof; $1.50 for sub. ½ hr or part thereof.,6pm-11.59pm: $4.80 1st 2½ hrs or part thereof; $1.80 for sub. ½ hr or part thereof.,,,,,,,"[103.8388834, 1.3006571]",,,,1.3006571,103.8388834,,,,,,,,,,,Point,,,
Pacific Plaza,Orchard Area,Same as wkdays,Same as wkdays,8am-6pm: $1.50 per ½ hr,Aft 6pm: $3 for 1st 2hrs; $1 for sub. ½ hr,,,,,,,"[103.831842446454, 1.30671105]",,,,1.30671105,103.831842446454,,,,,,,,,,,Point,,,
Palais Renaissance,Orchard Area,Same as wkdays,7am-1am: $3.80 per 4-hourly; 1am-7am: $1.50 per hr,7am-5pm: $2.80 for 1st hr; $1.60 for sub. ½ hr,5pm-1am: $3.80 per entry; Aft 1am: $1.50 per hr,,,,,,,"[103.829773, 1.307027]",,,,1.307027,103.829773,,,,,,,,,,,Point,,,
Pan Pacific Orchard,Orchard Area,Same as wkdays,$5 per entry,7am-5pm: $5 for 1st hr; $1.50 for sub. ½ hr,Aft 5pm: $5 per entry,,,,,,,"[103.8298879, 1.3073882]",,,,1.3073882,103.8298879,,,,,,,,,,,Point,,,
Paragon Shopping Centre,Orchard Area,Same as wkdays,3am-5.59pm: $3.48 for 1st 2hrs; $0.05 for sub. mins. Aft 6pm: $3.48 per entry. Daily $2 surcharge from 9am-9pm.  Additional Peak Hr Surcharge of $1.28 from 12pm to 2:30pm daily.,3am-5.59pm: $2.58 for 1st hr; $1.48 for sub. ½ hr. Daily $2 surcharge from 9am-9pm.  Additional Peak Hr Surcharge of $1.28 from 12pm to 2:30pm daily.,Aft 6pm: $3.48 per entry. Daily $2 surcharge from 9am-9pm.,,,,,,,"[103.844083, 1.298199]",,,,1.298199,103.844083,,,,,,,,,,,Point,,,
Penang Road Off-Street,Orchard Area,0700-1700 : $1.00 / per 30 mins. 1700-0700: $0.50 / per 30 mins (Per Minute Charging),$0.50 / 30 mins (Per Minute Charging),$1.00 / 30 mins (Per Minute Charging),$0.50 / 30 mins (Per Minute Charging),,,,,,,"[103.8405815, 1.2999807]",,,,1.2999807,103.8405815,,,,,,,,,,,Point,,,
Plaza Singapura,Orchard Area,3am-5.59pm: $2.14 for 1st 2hrs; $0.32 for sub. 15mins; Aft 6pm: $2.14 per entry,3am-5.59pm: $2.14 for 1st 2hrs; $0.32 for sub. 15mins. 6pm-11.59pm: $2.14 per entry,Mon-Thu:$1.07 for 1st hr; $0.32 for sub. 15mins.  Fri & Eve of PH: $2.14 for 1st 2 hr; $0.32 for sub. 15mins.,Mon-Thu: 6pm-11.59pm: $2.14 per entry; Fri & Eve of PH: 6pm-2.59am: $2.14 per entry,,,,,,,"[103.844902794187, 1.3004414]",,,,1.3004414,103.844902794187,,,,,,,,,,,Point,,,
Regent Hotel,Orchard Area,Same as wkdays,Same as wkdays,7am-6pm: $5 for 1st hr; $2.50 for sub. ½ hr,Aft 6pm: $6 per entry,,,,,,,"[103.824848670038, 1.30462435]",,,,1.30462435,103.824848670038,,,,,,,,,,,Point,,,
Royal Plaza On Scotts,Orchard Area,Same as wkdays,$5.50 per entry,8am-6pm: $4 for 1st hr; $1.50 for sub. ½ hr,Aft 6pm: $5.50 per entry,,,,,,,"[103.83196278549, 1.30694525]",,,,1.30694525,103.83196278549,,,,,,,,,,,Point,,,
Scape,Orchard Area,All day: $1.95 per hr or part thereof.,"7am-4.59pm: $1.95 per hr, 5pm-6.59am: $4.90 for 1st 3hrs; $1.95 for sub. hr.",7am-4.59pm: $1.95 per hr,5pm-6.59am: $4.90 for 1st 3hrs; $1.95 for sub. hr,,,,,,,"[103.835882781544, 1.30105065]",,,,1.30105065,103.835882781544,,,,,,,,,,,Point,,,
Shangri-la Hotel,Orchard Area,Same as wkdays,Same as wkdays,7am-5pm: $6 for 1st hr; $2 for sub. ½ hr,Aft 5pm: $8 per entry,,,,,,,"[103.826629214706, 1.311352]",,,,1.311352,103.826629214706,,,,,,,,,,,Point,,,
Shaw Centre,Orchard Area,Same as wkdays,Same as wkdays,3.01am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,6.01pm-3.01am: $4 per entry,,,,,,,"[103.83192899186, 1.30625075]",,,,1.30625075,103.83192899186,,,,,,,,,,,Point,,,
Shaw House,Orchard Area,Same as wkdays,Same as wkdays,3.01am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,6.01pm-3.01am: $4 per entry,,,,,,,"[103.831525960107, 1.30582975]",,,,1.30582975,103.831525960107,,,,,,,,,,,Point,,,
Sheraton Towers Singapore,Orchard Area,Same as wkdays,$6 per entry,7am-6pm: $4 for 1st hr; $2 for sub. ½ hr,Aft 6pm: $6 per entry,,,,,,,"[103.8364622, 1.3119505]",,,,1.3119505,103.8364622,,,,,,,,,,,Point,,,
Singapore Marriott Hotel,Orchard Area,Same as wkdays,Same as wkdays,6am-6pm: $0.05 per min/$3 per hr,Aft 6pm: $0.05 per min,,,,,,,"[103.8520359, 1.2904753]",,,,1.2904753,103.8520359,,,,,,,,,,,Point,,,
Singapore Shopping Centre,Orchard Area,Same as wkdays,Same as wkdays,8am-8pm: $2.50 for 1st hr; $1.25 for sub. ½ hr,Aft 8pm: $3 per entry,,,,,,,"[103.844111198873, 1.2981147]",,,,1.2981147,103.844111198873,,,,,,,,,,,Point,,,
Starhub Centre,Orchard Area,Same as wkdays,Same as wkdays,7am-6pm: $2 for 1st hr; $1.50 for sub. ½ hr,"6pm-7am the following day:$2.00 for 1st hr, $1.50 for next subq 1/2hr",,,,,,,"[103.8405848, 1.302835]",,,,1.302835,103.8405848,,,,,,,,,,,Point,,,
Tanglin Mall,Orchard Area,"Charges same as wkdays, but $3.50 per entry after 1pm",$3.50 per entry,6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,Aft 5pm: $3.50 per entry,,,,,,,"[103.8236297, 1.3051187]",,,,1.3051187,103.8236297,,,,,,,,,,,Point,,,
Tanglin Shopping Centre,Orchard Area,Same as wkdays,$3.60 per entry,8am-5.59pm: $3 for 1st hr; $1.75 for sub. ½ hr,Aft 6pm: $3.60 per entry,,,,,,,"[103.826865590493, 1.306304]",,,,1.306304,103.826865590493,,,,,,,,,,,Point,,,
Tangs,Orchard Area,Same as wkdays,Same as wkdays,"6am-6pm: $3 for 1st hr, $0.05/min",6pm-6am the following day: $6 Per entry,,,,,,,"[103.8330692, 1.3047546]",,,,1.3047546,103.8330692,,,,,,,,,,,Point,,,
The Cathay,Orchard Area,8am-9:59pm: $1.40 per hr; Aft 10pm: $3 per entry,Same as Saturday,8am-9:59am: $1.40 for ½ hr; 10am-9:59pm: $1.40 per hr,Aft 10pm: $3 per entry,,,,,,,"[103.847675531102, 1.2995034]",,,,1.2995034,103.847675531102,,,,,,,,,,,Point,,,
The Centrepoint,Orchard Area,Same as wkdays,$2 for 1st hr; $1.50 for sub. hr,7am-5pm: $2 for 1st hr; $1.50 sub. ½ hr,Aft 5pm: $2 for 1st hr; $1.50 sub. hr,,,,,,,"[103.839712568599, 1.3018345]",,,,1.3018345,103.839712568599,,,,,,,,,,,Point,,,
The Heeren,Orchard Area,8am-11pm: $5 for 1st 3 hrs and $1.50 for subseqent ½ hr,Same as Saturday,8am-11pm: $1.50 per ½ hr,8am-11pm: $1.50 per ½ hr,,,,,,,"[103.837393164933, 1.30267485]",,,,1.30267485,103.837393164933,,,,,,,,,,,Point,,,
Traders Hotel,Orchard Area,"Charges same as wkdays, but $3.50 per entry after 1pm",$3.50 per entry,6am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr,Aft 5pm: $3.50 per entry,,,,,,,"[103.823896133379, 1.3043203]",,,,1.3043203,103.823896133379,,,,,,,,,,,Point,,,
TripleOne Somerset,Orchard Area,7am-5.59pm: $2 for 1st hr; $0.50 sub 15 mins. 6pm-11.59am: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.,7am-11.59pm: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.,7am-5.59pm: $1.50 per ½ hr (charges are before GST),6pm-11.59am: $1.80 per hr; 12am-6.59am:$0.50 sub 15 mins.,,,,,,,"[103.8370041, 1.3003561]",,,,1.3003561,103.8370041,,,,,,,,,,,Point,,,
Wheelock Place,Orchard Area,Same as wkdays,Same as wkdays,8am-6pm: $3 for 1st hr; $1.50 for sub. ½ hr,Aft 6pm: $4.50 per entry,,,,,,,"[103.8308342, 1.3047504]",,,,1.3047504,103.8308342,,,,,,,,,,,Point,,,
Winsland House,Orchard Area,Same as wkdays,7am-11pm: $4.50 per entry. Aft 11pm: $3.50 per entry,7am-7pm: $2.50 for 1st hr; $1.20 for sub. ½ hr,7pm-11pm: $3.50 per entry. Aft 11pm: $3.50 per entry,,,,,,,"[103.8408677, 1.2998079]",,,,1.2998079,103.8408677,,,,,,,,,,,Point,,,
Wisma Atria,Orchard Area,$3.60 for 1st 2hrs; $0.80 for sub. ½ hr,Same as Saturday,7am-5pm: $2.40 for 1st hr; $1.20 for sub. ½ hr (Lunch Hr Surcharge of additional $1.07 between 12pm - 2pm),Aft 5pm: $3.50 per entry,,,,,,,"[103.833239986329, 1.30372645]",,,,1.30372645,103.833239986329,,,,,,,,,,,Point,,,
York Hotel,Orchard Area,Same as wkdays,$5 per entry,8.01am-6pm: $4 for 1st hr; $2 for sub. ½ hr,Aft 6pm: $5 per entry,,,,,,,"[103.8351875, 1.3069254]",,,,1.3069254,103.8351875,,,,,,,,,,,Point,,,
Changi Chapel and Museum (The Changi Museum),Singapore Attractions,-,-,Free daily,-,,,,,,,"[103.973266, 1.362275]",daily,,,1.362275,103.973266,,,,,,,,,,,Point,,,
Chinatown Heritage Centre,Singapore Attractions,-,-,"Parking is available at the public car park adjacent to the Buddha Tooth Relic Temple, URA centre and People's Park Centre.",-,,,,,,,"[103.8443296, 1.2834963]",,,,1.2834963,103.8443296,,,,,,,,,,,Point,,,
Chinese Garden,Singapore Attractions,Same as wkdays,Same as wkdays,6am-6pm: Free 1st hr; $0.50 for sub. ½ hr,Aft 6pm: $0.50 per ½ hr,,,,,,,"[103.732544, 1.3423978]",partially,,,1.3423978,103.732544,,,,,,,,,,,Point,,,
Haw Par Villa,Singapore Attractions,-,-,Daily(9am-7pm): $5 per entry (Car park closed after 7pm),-,,,,,,,"[103.782617020584, 1.28415485]",,,,1.28415485,103.782617020584,,,,,,,,,,,Point,,,
Hay Dairies Goat Farm,Singapore Attractions,-,-,Free daily: 9am-4pm,-,,,,,,,"[103.709568894187, 1.4320624]",partially,,,1.4320624,103.709568894187,,,,,,,,,,,Point,,,
Jurong Bird Park,Singapore Attractions,-,-,Daily(8am-5pm): $2 per entry,-,,,,,,,"[103.706668454742, 1.3190249]",,,,1.3190249,103.706668454742,,,,,,,,,,,Point,,,
Labrador Secret Tunnel ( Labrador Park ),Singapore Attractions,-,-,Free daily,-,,,,,,,"[103.80938, 1.357685]",daily,,,1.357685,103.80938,,,,,,,,,,,Point,,,
Mandai Orchid Garden,Singapore Attractions,-,-,Free daily,-,,,,,,,"[103.788915, 1.403957]",daily,,,1.403957,103.788915,,,,,,,,,,,Point,,,
Memories at Old Ford Factory,Singapore Attractions,-,-,Daily free parking at Carparks C and D,-,,,,,,,"[103.769123, 1.352781]",partially,,,1.352781,103.769123,,,,,,,,,,,Point,,,
Mount Faber (Jewel Box),Singapore Attractions,-,-,Limited public parking spaces availiable. Valet parking at The Jewel Box is available at $5 per car,-,,,,,,,"[103.819336, 1.271258]",,,,1.271258,103.819336,,,,,,,,,,,Point,,,
National Museum of Singapore,Singapore Attractions,-,-,"Limited parking facility is available at the National Museum. Other parking facilities are available at YMCA, Singapore Management University and Fort Canning Park",-,,,,,,,"[103.848317168441, 1.2965481]",,,,1.2965481,103.848317168441,,,,,,,,,,,Point,,,
Reflections at Bukit Chandu,Singapore Attractions,-,-,Daily free parking at Carparks C and D of Pepys Road,-,,,,,,,"[103.7940834, 1.2794721]",partially,,,1.2794721,103.7940834,,,,,,,,,,,Point,,,
Resorts World Sentosa - Universal Studios Singapore (RWS B1 car park),Singapore Attractions,Fri/Sat-Sun/PH: 7am-7pm: $8 for 1st hr; $2 for sub. ½ hr or part thereof.  Aft 7pm: $8 per entry (Max: $28 per 24 hrs),Same as Saturday,Mon-Thu: 7am-7pm: $7 for 1st hr; $1 for sub. ½ hr or part thereof. (Max: $28 per 24 hrs),Aft 7pm: $6 per entry,,,,,,,"[103.83333, 1.31667]",,,,1.31667,103.83333,,,,,,,,,,,Point,,,
Royal Selangor Pewter Museum ( Park at Clarke Quay),Singapore Attractions,Same as wkdays,$2.50 per entry,$2.20 for 1st hr; $1.10 for sub. ½ hr (Car park at Clarke Quay),Aft 5pm: $2.50 per entry,,,,,,,"[103.842354, 1.29152]",,,,1.29152,103.842354,,,,,,,,,,,Point,,,
Sentosa (Beach and Imbiah car park),Singapore Attractions,7am-5pm: Island entry: $7 per car*; Parking - $5 for 1st 4 hrs; $2 for sub. hr; 5.01pm-6.59am: $3 per car*; parking - $2 per entry,Same as Saturday,"7am-5pm: Island Entry: $6 per car*; Parking - $3 for 1st 4hrs; $1 for sub. hr. Except 12pm-2pm: Island Entry $2 per car*, free parking. *Rates covers all passengers in car",5.01pm-6.59am: Island entry: $2 per car*; parking - $1 per entry,,,,,,,"[103.819453, 1.253915]",partially,,,1.253915,103.819453,,,,,,,,,,,Point,,,
Sentosa (Tanjong & Palawan car park),Singapore Attractions,7am-5pm: Island entry: $7 per car*; Parking - $3 for 1st 8hrs; $1 for sub. hr; 5.01pm-6.59am: $3 per car*; parking - $1 per entry,Same as Saturday,"7am-5pm: Island Entry: $6 per car*; Parking - $3 for 1st 8hrs; $1 for sub. hr. Except 12pm-2pm: Island Entry $2 per car*, free parking. *Rates covers all passengers in car",5.01pm-6.59am: Island entry: $2 per car*; parking - $1 per entry,,,,,,,"[103.8251263, 1.246939]",partially,,,1.246939,103.8251263,,,,,,,,,,,Point,,,
Singapore Art Museum,Singapore Attractions,-,-,"Parking at SAM reserved for cars with NHB parking labels.  Nearest Carparks available at Waterloo Street, Queen Street, NTUC Income Centre, Plaza by the Park and Singapore Management University.",-,,,,,,,"[103.850884853865, 1.29732835]",,,,1.29732835,103.850884853865,,,,,,,,,,,Point,,,
Singapore Botanic Gardens,Singapore Attractions,Same as wkdays,Same as wkdays,7am-10.30pm: $0.02 per min (8am-9am: $1 peak hr charge for all passing vehicles that enter from Kheam Hock Road and exit at Evans/Cluny Road) - Closed from 12am-5am daily,7pm-10.30pm: $2 per maximum cap,,,,,,,"[103.815615100524, 1.3146321]",,,,1.3146321,103.815615100524,,,,,,,,,,,Point,,,
Singapore City Gallery (URA centre),Singapore Attractions,Same as wkdays,6am-10pm: $0.55 per ½ hr (per min charging); Aft 10pm: $3 per entry,6am-10pm: $1.10 per ½ hr (per min charging) Public parking is also available at the Erskine Road Off-Street Carpark next to Maxwell Road Food Centre.,10pm-6am: $3 per entry,,,,,,,"[103.83333, 1.31667]",,,,1.31667,103.83333,,,,,,,,,,,Point,,,
Singapore Flyer,Singapore Attractions,6am-12midnight: $2 per hr or part thereof. 12midnight- 6am: $2 per entry.,Same as Saturday,6am-6pm: $2 per hr or part thereof. Free Lunchtime Parking from 12pm to 2pm (only valid for vehicles entering the multi-storey carpark after 12pm).,6pm-6am:$2 per entry.,,,,,,,"[103.863259812499, 1.2894379]",partially,,,1.2894379,103.863259812499,,,,,,,,,,,Point,,,
Singapore Mint Coin Gallery,Singapore Attractions,-,-,Wkdays free: 8.30am-4.30pm,-,,,,,,,"[103.83333, 1.31667]",partially,,,1.31667,103.83333,,,,,,,,,,,Point,,,
Singapore Philatelic Museum,Singapore Attractions,-,-,URA coupon parking. Nearest car park at Armenian Street between Bible House and Peranakan Museum,-,,,,,,,"[103.848773813635, 1.29282735]",,,,1.29282735,103.848773813635,,,,,,,,,,,Point,,,
Singapore Science centre/Singapore Discovery Centre / Snow City,Singapore Attractions,-,-,Daily: $0.50 per ½ hour,-,,,,,,,"[103.83333, 1.31667]",,,,1.31667,103.83333,,,,,,,,,,,Point,,,
Singapore Turf Club (STC),Singapore Attractions,-,-,Daily: $5 per entry,-,,,,,,,"[103.83333, 1.31667]",,,,1.31667,103.83333,,,,,,,,,,,Point,,,
Singapore Zoological gardens/Night Safari,Singapore Attractions,-,-,Daily: $3 for 1st hr; $2 sub. hr or part thereof. 4th hour onwards: $8.00 flat rate (maximum),-,,,,,,,"[103.794299, 1.403988]",,,,1.403988,103.794299,,,,,,,,,,,Point,,,
Sungei Buloh Wetland Reserve,Singapore Attractions,-,-,Daily free: 7am-7pm,-,,,,,,,"[103.724470312596, 1.4449493]",partially,,,1.4449493,103.724470312596,,,,,,,,,,,Point,,,
The Arts House (Park at New Parliament House),Singapore Attractions,-,-,"Available at current Parliament House, The Adelphi and the road side along Empress Place",-,,,,,,,"[103.85105, 1.288601]",,,,1.288601,103.85105,,,,,,,,,,,Point,,,
The Battle Box ( Park at Fort Canning,Singapore Attractions,-,-,URA coupon parking,-,,,,,,,"[103.84665, 1.29369]",,,,1.29369,103.84665,,,,,,,,,,,Point,,,
Underwater World Singapore,Singapore Attractions,Fri-Sun incl. PH & Sch Holidays:7am-11.59pm: $9 for 1st 3 hrs; $5 per hr or part thereof. 12am-06.59am: $20 per entry,Fri-Sun incl. PH & Sch Holidays:7am-11.59pm: $9 for 1st 3 hrs; $5 per hr or part thereof. 12am-06.59am: $20 per entry,Mon-Thu: 7am-11.59pm: $7.50 for 1st 3 hrs; $5 per hr or part thereof,Mon-Thu: 12am-06.59am: $20 per entry,,,,,,,"[103.83333, 1.31667]",,,,1.31667,103.83333,,,,,,,,,,,Point,,,
10 Raeburn Park,South & CBD,"0800-1700: $1.07 per hr, 1700-2300: $2.14 per entry, 2300-0800: $1.07 per hr",$1.07 per hr,$1.07 per hr,"1700-2300:- $2.14 per entry, 2300-0800: $1.07 per hr",,,,,,,"[103.833699, 1.273284]",,,,1.273284,103.833699,,,,,,,,,,,Point,,,
1557 Keppel Road,South & CBD,"0700-1300:-$1.29 for 1st hr, $0.43 per 15 mins thereafter; 1300-0700: $2.14 /Entry",$2.14 / Entry,"0700-1900:$1.29 for 1st hr, $0.43 /15 mins thereafter",1900-0700: $2.14 /Entry,,,,,,,"[103.8363133, 1.2722697]",,,,1.2722697,103.8363133,,,,,,,,,,,Point,,,
34 Boon Leat Terrace,South & CBD,0700-1300: $0.80 /30 mins. 1300-0700: $4.00 /entry,$4.00 / entry,$0.80 / 30 mins,1800-2200: $2.50 per entry. 2200-0700: $4.00 per entry,,,,,,,"[103.7966799, 1.2757376]",,,,1.2757376,103.7966799,,,,,,,,,,,Point,,,
798 Upper Bukit Timah Road,South & CBD,-,-,0000-0700: $2.14 /30 mins. 0700-0000: $1.07 /30 mins.,-,,,,,,,"[103.7630007, 1.3726016]",,,,1.3726016,103.7630007,,,,,,,,,,,Point,,,
8 Shenton Way,South & CBD,Charges same as wkdays but $2.80 per entry after 1pm,$2.80 per entry,7am-6pm: $2.30 per ½ hr,Aft 6pm: $2.80 per entry,,,,,,,"[103.847277659665, 1.27571645]",,,,1.27571645,103.847277659665,,,,,,,,,,,Point,,,
Amara Hotel,South & CBD,Same as wkdays,$3 per entry,8am-4.59pm: $2 per ½ hr,5pm-7.59am (the following day) : $3 per entry,,,,,,,"[103.8435182, 1.2750445]",,,,1.2750445,103.8435182,,,,,,,,,,,Point,,,
Asia Square,South & CBD,7am-6.59am (next day): $3 per entry,Same as Saturday,7am-5.59pm: $0.08 per min,6pm onwards: $3 per entry,,,,,,,"[103.851350851355, 1.2790064]",,,,1.2790064,103.851350851355,,,,,,,,,,,Point,,,
Bangkok Bank Building,South & CBD,Charges same as wkdays but Closed at 3pm,Closed,7am-7pm: $2 for 1st ½ hr; $4 for sub. hr,7am-7pm: $2 for 1st ½ hr; $4 for sub. hr,,,,,,,"[103.847711688851, 1.2792308]",,,,1.2792308,103.847711688851,,,,,,,,,,,Point,,,
Bayfront Avenue,South & CBD,7am-1pm: $3 per hr. Aft 1pm: $1.20 per hr,$1.20 per hr,7am-6pm: $3 per hr,Aft 6pm: $1.20 per hr,,,,,,,"[103.8593113, 1.2823831]",,,,1.2823831,103.8593113,,,,,,,,,,,Point,,,
Berjaya Hotel,South & CBD,Same as wkdays,8.30am-10pm: $1 per hr. Aft 10pm: Free,8.30am-5pm: $1 per ½ hr,5pm-10pm: $1 per hr; Aft 10pm: Free,,,,,,,"[103.8432, 1.27876]",partially,,,1.27876,103.8432,,,,,,,,,,,Point,,,
Bugis Junction,South & CBD,$2.50 for 1st 2hrs; $0.37 for sub. 10 mins,Same as Saturday,8am-5pm: $1.07 for 1st hr; $0.37 for sub. 10mins,Mon-Thu: Aft 5pm: $2.50 per entry. Fri: $2.50 for 1st 2hrs; $0.37 for sub. 10 mins,,,,,,,"[103.8556085, 1.3000094]",,,,1.3000094,103.8556085,,,,,,,,,,,Point,,,
Burlington Square,South & CBD,$0.06 per min,Same as Saturday,7am-5pm: $0.04 per min,Aft 5pm: $2.20 per entry,,,,,,,"[103.852653024308, 1.30226265]",,,,1.30226265,103.852653024308,,,,,,,,,,,Point,,,
CapitaCommercial Trust (CCT),South & CBD,Charges same as wkdays but $3.10 per ½ hr after 1pm,$3.10 per ½ hr,$2.05 per ½ hr,Aft 5pm: $3.10 per ½,,,,,,,"[103.882581, 1.313324]",,,,1.313324,103.882581,,,,,,,,,,,Point,,,
Capital Square,South & CBD,Charges same as wkdays but $3.20 per entry after 1pm,$3.20 per entry,8am-6pm: $2.20 for ½ hr or part thereof.,6pm-8am: $3.20 per entry,,,,,,,"[103.848943996101, 1.2838707]",,,,1.2838707,103.848943996101,,,,,,,,,,,Point,,,
Capital Tower,South & CBD,Charges same as wkdays but $3.20 per entry after 1pm,$3.20 per entry,7am-6pm: $2.80 per ½ hr,Aft 6pm: $3.20 per entry,,,,,,,"[103.847633101768, 1.27763235]",,,,1.27763235,103.847633101768,,,,,,,,,,,Point,,,
Carlton Hotel,South & CBD,Same as wkdays,Same as wkdays,7am-6pm: $3 for 1st hr; $1.50 for for sub. ½ hr,Aft 6pm: $6 per entry,,,,,,,"[103.8525189, 1.2959265]",,,,1.2959265,103.8525189,,,,,,,,,,,Point,,,
Central Mall,South & CBD,Same as wkdays,$3.00 per entry,6am-5pm: $2.00 for 1st hr; $1.00 for sub. ½ hr,Aft 5pm: $3.00 per entry,,,,,,,"[103.842318258957, 1.2886103]",,,,1.2886103,103.842318258957,,,,,,,,,,,Point,,,
Central ©,South & CBD,Same as wkdays,$3.50 per entry,6am-5pm: $2.20 for 1st hr; $1.10 for sub. ½ hr or part thereof,Aft 5pm: $3.50 per entry,,,,,,,"[103.8520359, 1.2904753]",,,,1.2904753,103.8520359,,,,,,,,,,,Point,,,
Chijmes,South & CBD,Same as wkdays,Same as wkdays,8am-5.59am :$2.20 for 1st hr; $0.55 for sub. 15 mins.,"6pm-5.59am: (Valet Parking Only) Valet Charge $4 per entry, Carpark charges: $4 per hr.",,,,,,,"[103.852112918742, 1.29520645]",,,,1.29520645,103.852112918742,,,,,,,,,,,Point,,,
China Square Central,South & CBD,$3 per entry. (12 midnight-6am: Closed),Same as Saturday,8am-6pm: $1.80 per ½ hr or part thereof.,Aft 6pm: $3 per entry.  (12 midnight-6am: Closed),,,,,,,"[103.8471541, 1.2839832]",,,,1.2839832,103.8471541,,,,,,,,,,,Point,,,
Chinatown Point,South & CBD,Same as wkdays,$2.50 per entry,7am-5pm: $1.20 per ½ hr,Aft 5pm: $2.50 per entry,,,,,,,"[103.844905184844, 1.28519745]",,,,1.28519745,103.844905184844,,,,,,,,,,,Point,,,
Clarke Quay,South & CBD,7am-4.59pm: $2.14 for 1st 2hrs; $1.07 for sub. hr; Aft 5pm: $2.14 for 1st hr; $1.07 for sub. hr (Cap at $5.35),$2.68 per entry,7am-11.59am; 3pm-4.59pm: $2.14 for 1st 2hrs; $1.07 for sub. hr (Free parking between 12pm-2.59pm),Aft 5pm: $2.14 for 1st hr; $1.07 for sub. hr (Cap at $5.35),,,,,,,"[103.8454241, 1.2903938]",partially,,,1.2903938,103.8454241,,,,,,,,,,,Point,,,
Clifford Centre,South & CBD,Same as wkdays,Same as wkdays,6am-5pm: $5 per hr  (Car park closed at 11pm daily from Mon-Sat),5pm-11pm: $3 per entry,,,,,,,"[103.852131443587, 1.28384595]",,,,1.28384595,103.852131443587,,,,,,,,,,,Point,,,
Conrad Centennial Singapore,South & CBD,$2.20 for 1st 2hrs; $1.10 for sub. hr,Same as Saturday,7am-6pm: $3.30 for 1st hr; $1.10 for sub.½ hr,Aft 6pm: $2.20 per entry,,,,,,,"[103.8587748, 1.293525]",,,,1.293525,103.8587748,,,,,,,,,,,Point,,,
Copthorne King's Hotel,South & CBD,Same as wkdays,Same as wkdays,7am-12am: $3 for 1st hr; $1.50 for sub ½ hr,Aft 12am: $4 for 1st hr; $2 for sub ½ hr,,,,,,,"[103.8366, 1.2888]",,,,1.2888,103.8366,,,,,,,,,,,Point,,,
Copthorne Orchid Hotel,South & CBD,Same as wkdays,Same as wkdays,"8am-5pm: $1.50 for 1st hr; $1 for sub. hr, per day $20)",Aft 5pm: $3 per entry,,,,,,,"[103.8558, 1.293]",,,,1.293,103.8558,,,,,,,,,,,Point,,,
CPF Building Robinson Road,South & CBD,6am-1pm : $1.50 per ½ hr. Closed at 1:00pm. Cars remaining from 1:00pm onward will be charged an additional flat rate of $5,Closed,6am-5pm: $1.50 per ½ hr,Closed at 5pm. Cars remaining from 5pm onward will be charged an additional flat rate of $5,,,,,,,"[103.943685, 1.353068]",,,,1.353068,103.943685,,,,,,,,,,,Point,,,
DBS Building,South & CBD,6am-1pm: $2.57 per ½ hr; aft 1pm: $2.57 per entry,$2.57 per entry,6am-7pm: $2.57 per ½ hr,Aft 7pm: $2.57 per entry,,,,,,,"[103.848679706949, 1.27741565]",,,,1.27741565,103.848679706949,,,,,,,,,,,Point,,,
Far East Square,South & CBD,$3.21 per entry,$3.21 per entry,6am-4.59pm: $2.14 per ½ hr,Aft 5pm: $3.21 per entry,,,,,,,"[103.848204687633, 1.28339685]",,,,1.28339685,103.848204687633,,,,,,,,,,,Point,,,
Far Eastern Bank Building,South & CBD,Charges same as wkdays but $3.20 per entry after 1pm,Closed,7am-6pm: $2.30 per ½ hr,Aft 6.30pm: $3.20 per entry,,,,,,,"[103.848142148203, 1.27998025]",,,,1.27998025,103.848142148203,,,,,,,,,,,Point,,,
Fortune Centre,South & CBD,Same as wkdays,Same as wkdays,7am-7pm: $3.22 per hr,Aft 7pm: $3.21 per entry,,,,,,,"[103.852291904148, 1.3003484]",,,,1.3003484,103.852291904148,,,,,,,,,,,Point,,,
